Cycle	time(h)	Alpha_mass	Alpha_fa_mass	heat(kJ/kg_solid)	Temperature(C)	Gsratio	Wno(g/g)	Wni(g/g)	ChemShrink(mL/g)	pH	Conductivity(S/m)	[Na+](M)	[K+](M)	[Ca++](M)	[SO4--](M)	{K+}	{Ca++}	{OH-}	{SO4--}	Vfpore	Poreconnx	Poreconny	Poreconnz	Poreconnave	Solidconnx	Solidconny	Solidconnz	Solidconnave	VfC3S	VfC2S	VfC3A	VfOC3A	VfC4AF	VfK2SO4	VfNA2SO4	VfGYPSUM	VfHEMIHYD	VfANHYDRITE	VfCACO3	VfFREELIME	VfSFUME	VfINERT	VfSLAG	VfASG	VfCAS2	VfAMSIL	VfCH	VfCSH	VfPOZZCSH	VfSLAGCSH	VfC3AH6	VfETTR	VfAFM	VfFH3	VfCACL2	VfFRIEDEL	VfSTRAT	VfGYPSUMS	VfABSGYP	VfAFMC	VfINERTAGG	VfEMPTYP
354	43.8607	0.4766	0.0000	248.9283	25.0000	0.4442	0.1044	0.1045	0.03487	13.3047	6.4310	0.0765	0.2198	0.0020	0.0000	0.6069	0.1203	0.6808	1.0000	0.3896	0.0000	0.9542	0.9547	0.6363	0.0000	0.9600	0.9600	0.6400	0.0858	0.0359	0.0153	0.0000	0.0160	0.0000	0.0000	0.0002	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0728	0.1914	0.0000	0.0000	0.0238	0.0191	0.0001	0.0015	0.0000	0.0000	0.0000	0.0000	0.0019	0.0009	0.1000	0.0000
355	44.1088	0.4779	0.0000	249.5955	25.0000	0.4451	0.1047	0.1048	0.03496	13.3050	6.4353	0.0765	0.2199	0.0020	0.0000	0.6068	0.1203	0.6808	1.0000	0.3892	0.0000	0.9542	0.9547	0.6363	0.0000	0.9600	0.9600	0.6400	0.0855	0.0359	0.0153	0.0000	0.0160	0.0000	0.0000	0.0002	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0729	0.1919	0.0000	0.0000	0.0239	0.0191	0.0001	0.0015	0.0000	0.0000	0.0000	0.0000	0.0019	0.0009	0.1000	0.0000
356	44.3577	0.4791	0.0000	250.1913	25.0000	0.4459	0.1050	0.1051	0.03506	13.3052	6.4393	0.0766	0.2201	0.0020	0.0000	0.6067	0.1202	0.6807	1.0000	0.3889	0.0000	0.9542	0.9547	0.6363	0.0000	0.9600	0.9600	0.6400	0.0853	0.0359	0.0152	0.0000	0.0159	0.0000	0.0000	0.0002	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0731	0.1924	0.0000	0.0000	0.0240	0.0191	0.0001	0.0015	0.0000	0.0000	0.0000	0.0000	0.0019	0.0009	0.1000	0.0000
357	44.6072	0.4802	0.0000	250.7396	25.0000	0.4467	0.1052	0.1053	0.03515	13.3055	6.4432	0.0766	0.2203	0.0020	0.0000	0.6067	0.1202	0.6807	1.0000	0.3885	0.0000	0.9542	0.9547	0.6363	0.0000	0.9606	0.9607	0.6404	0.0850	0.0358	0.0152	0.0000	0.0159	0.0000	0.0000	0.0002	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0733	0.1928	0.0000	0.0000	0.0241	0.0191	0.0001	0.0015	0.0000	0.0000	0.0000	0.0000	0.0019	0.0009	0.1000	0.0000
358	44.8575	0.4814	0.0000	251.3400	25.0000	0.4476	0.1055	0.1056	0.03522	13.3058	6.4476	0.0766	0.2204	0.0020	0.0000	0.6066	0.1201	0.6807	1.0000	0.3881	0.0000	0.9542	0.9547	0.6363	0.0000	0.9606	0.9607	0.6404	0.0847	0.0358	0.0151	0.0000	0.0159	0.0000	0.0000	0.0002	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0735	0.1934	0.0000	0.0000	0.0242	0.0191	0.0000	0.0015	0.0000	0.0000	0.0000	0.0000	0.0019	0.0009	0.1000	0.0000
359	45.1084	0.4827	0.0000	251.9795	25.0000	0.4485	0.1058	0.1059	0.03533	13.3061	6.4523	0.0767	0.2206	0.0020	0.0000	0.6065	0.1200	0.6806	1.0000	0.3876	0.0000	0.9531	0.9531	0.6354	0.0000	0.9607	0.9608	0.6405	0.0844	0.0357	0.0151	0.0000	0.0159	0.0000	0.0000	0.0002	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0736	0.1939	0.0000	0.0000	0.0242	0.0191	0.0000	0.0015	0.0000	0.0000	0.0000	0.0000	0.0019	0.0009	0.1000	0.0000
360	45.3601	0.4840	0.0000	252.6410	25.0000	0.4494	0.1061	0.1061	0.03541	13.3064	6.4567	0.0767	0.2208	0.0020	0.0000	0.6065	0.1200	0.6806	1.0000	0.3872	0.0000	0.9531	0.9531	0.6354	0.0000	0.9607	0.9608	0.6405	0.0841	0.0357	0.0150	0.0000	0.0159	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0738	0.1944	0.0000	0.0000	0.0243	0.0191	0.0000	0.0015	0.0000	0.0000	0.0000	0.0000	0.0019	0.0009	0.1000	0.0000
361	45.6124	0.4853	0.0000	253.2740	25.0000	0.4503	0.1063	0.1064	0.03550	13.3067	6.4611	0.0768	0.2210	0.0020	0.0000	0.6064	0.1199	0.6806	1.0000	0.3868	0.0000	0.9531	0.9531	0.6354	0.0000	0.9611	0.9612	0.6408	0.0838	0.0357	0.0150	0.0000	0.0159	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0740	0.1949	0.0000	0.0000	0.0244	0.0191	0.0000	0.0016	0.0000	0.0000	0.0000	0.0000	0.0019	0.0009	0.1000	0.0000
362	45.8655	0.4865	0.0000	253.8717	25.0000	0.4511	0.1066	0.1067	0.03559	13.3070	6.4652	0.0768	0.2211	0.0020	0.0000	0.6063	0.1199	0.6805	1.0000	0.3864	0.0000	0.9531	0.9531	0.6354	0.0000	0.9611	0.9612	0.6408	0.0836	0.0356	0.0150	0.0000	0.0159	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0742	0.1954	0.0000	0.0000	0.0245	0.0191	0.0000	0.0016	0.0000	0.0000	0.0000	0.0000	0.0019	0.0009	0.1000	0.0000
363	46.1192	0.4877	0.0000	254.4527	25.0000	0.4519	0.1069	0.1070	0.03569	13.3073	6.4693	0.0769	0.2213	0.0020	0.0000	0.6063	0.1198	0.6805	1.0000	0.3861	0.0000	0.9519	0.9521	0.6347	0.0000	0.9615	0.9617	0.6411	0.0833	0.0356	0.0149	0.0000	0.0159	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0743	0.1958	0.0000	0.0000	0.0246	0.0191	0.0000	0.0016	0.0000	0.0000	0.0000	0.0000	0.0019	0.0009	0.1000	0.0000
364	46.3737	0.4888	0.0000	255.0505	25.0000	0.4527	0.1071	0.1072	0.03576	13.3076	6.4735	0.0769	0.2215	0.0020	0.0000	0.6062	0.1197	0.6805	1.0000	0.3857	0.0000	0.9519	0.9521	0.6347	0.0000	0.9615	0.9617	0.6411	0.0830	0.0356	0.0149	0.0000	0.0159	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0745	0.1963	0.0000	0.0000	0.0246	0.0191	0.0000	0.0016	0.0000	0.0000	0.0000	0.0000	0.0019	0.0010	0.1000	0.0000
365	46.6288	0.4901	0.0000	255.6748	25.0000	0.4535	0.1074	0.1075	0.03584	13.3079	6.4777	0.0770	0.2216	0.0020	0.0000	0.6061	0.1197	0.6804	1.0000	0.3853	0.0000	0.9519	0.9521	0.6347	0.0000	0.9617	0.9622	0.6413	0.0828	0.0355	0.0148	0.0000	0.0159	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0747	0.1968	0.0000	0.0000	0.0247	0.0191	0.0001	0.0016	0.0000	0.0000	0.0000	0.0000	0.0019	0.0010	0.1000	0.0000
366	46.8847	0.4912	0.0000	256.2859	25.0000	0.4543	0.1077	0.1077	0.03593	13.3081	6.4815	0.0770	0.2218	0.0020	0.0000	0.6061	0.1196	0.6804	1.0000	0.3849	0.0000	0.9519	0.9521	0.6347	0.0000	0.9617	0.9622	0.6413	0.0825	0.0355	0.0148	0.0000	0.0159	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0748	0.1972	0.0000	0.0000	0.0248	0.0191	0.0001	0.0016	0.0000	0.0000	0.0000	0.0000	0.0019	0.0010	0.1000	0.0000
367	47.1412	0.4924	0.0000	256.8532	25.0000	0.4551	0.1079	0.1080	0.03601	13.3084	6.4854	0.0770	0.2219	0.0020	0.0000	0.6060	0.1196	0.6804	1.0000	0.3846	0.0000	0.9508	0.9509	0.6339	0.0000	0.9619	0.9623	0.6414	0.0823	0.0355	0.0147	0.0000	0.0159	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0750	0.1977	0.0000	0.0000	0.0249	0.0191	0.0000	0.0016	0.0000	0.0000	0.0000	0.0000	0.0019	0.0010	0.1000	0.0000
368	47.3985	0.4936	0.0000	257.4687	25.0000	0.4559	0.1082	0.1082	0.03610	13.3087	6.4896	0.0771	0.2221	0.0020	0.0000	0.6060	0.1195	0.6803	1.0000	0.3842	0.0000	0.9508	0.9509	0.6339	0.0000	0.9619	0.9623	0.6414	0.0820	0.0354	0.0147	0.0000	0.0158	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0752	0.1982	0.0000	0.0000	0.0250	0.0191	0.0001	0.0016	0.0000	0.0000	0.0000	0.0000	0.0019	0.0010	0.1000	0.0000
369	47.6564	0.4948	0.0000	258.0766	25.0000	0.4567	0.1084	0.1085	0.03618	13.3089	6.4939	0.0771	0.2223	0.0020	0.0000	0.6059	0.1195	0.6803	1.0000	0.3838	0.0000	0.9508	0.9509	0.6339	0.0000	0.9621	0.9623	0.6415	0.0817	0.0354	0.0146	0.0000	0.0158	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0753	0.1987	0.0000	0.0000	0.0250	0.0191	0.0001	0.0016	0.0000	0.0000	0.0000	0.0000	0.0019	0.0010	0.1000	0.0000
370	47.9151	0.4960	0.0000	258.7023	25.0000	0.4576	0.1087	0.1088	0.03627	13.3092	6.4983	0.0772	0.2225	0.0020	0.0000	0.6058	0.1194	0.6802	1.0000	0.3834	0.0000	0.9508	0.9509	0.6339	0.0000	0.9621	0.9623	0.6415	0.0815	0.0353	0.0146	0.0000	0.0158	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0755	0.1991	0.0000	0.0000	0.0251	0.0191	0.0001	0.0016	0.0000	0.0000	0.0000	0.0000	0.0019	0.0010	0.1000	0.0000
371	48.1744	0.4972	0.0000	259.2793	25.0000	0.4583	0.1090	0.1091	0.03637	13.3095	6.5021	0.0772	0.2226	0.0020	0.0000	0.6058	0.1193	0.6802	1.0000	0.3831	0.0000	0.9500	0.9500	0.6333	0.0000	0.9623	0.9628	0.6417	0.0812	0.0353	0.0145	0.0000	0.0158	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0757	0.1995	0.0000	0.0000	0.0252	0.0191	0.0001	0.0016	0.0000	0.0000	0.0000	0.0000	0.0019	0.0010	0.1000	0.0000
372	48.4345	0.4982	0.0000	259.8169	25.0000	0.4590	0.1092	0.1093	0.03644	13.3097	6.5057	0.0772	0.2228	0.0020	0.0000	0.6057	0.1193	0.6802	1.0000	0.3827	0.0000	0.9500	0.9500	0.6333	0.0000	0.9623	0.9628	0.6417	0.0810	0.0353	0.0145	0.0000	0.0158	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0758	0.1999	0.0000	0.0000	0.0253	0.0191	0.0001	0.0016	0.0000	0.0000	0.0000	0.0000	0.0019	0.0010	0.1000	0.0000
373	48.6952	0.4993	0.0000	260.3819	25.0000	0.4598	0.1095	0.1095	0.03652	13.3100	6.5098	0.0773	0.2229	0.0020	0.0000	0.6056	0.1192	0.6802	1.0000	0.3823	0.0000	0.9500	0.9500	0.6333	0.0000	0.9624	0.9630	0.6418	0.0807	0.0353	0.0145	0.0000	0.0158	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0760	0.2004	0.0000	0.0000	0.0254	0.0191	0.0001	0.0016	0.0000	0.0000	0.0000	0.0000	0.0019	0.0010	0.1000	0.0000
374	48.9567	0.5005	0.0000	260.9775	25.0000	0.4606	0.1097	0.1098	0.03661	13.3103	6.5139	0.0773	0.2231	0.0020	0.0000	0.6056	0.1192	0.6801	1.0000	0.3820	0.0000	0.9500	0.9500	0.6333	0.0000	0.9624	0.9630	0.6418	0.0805	0.0352	0.0144	0.0000	0.0158	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0761	0.2009	0.0000	0.0000	0.0255	0.0191	0.0000	0.0016	0.0000	0.0000	0.0000	0.0000	0.0019	0.0010	0.1000	0.0000
375	49.2188	0.5017	0.0000	261.5254	25.0000	0.4613	0.1100	0.1101	0.03670	13.3105	6.5174	0.0774	0.2232	0.0020	0.0000	0.6055	0.1191	0.6801	1.0000	0.3817	0.0000	0.9479	0.9484	0.6321	0.0000	0.9625	0.9630	0.6418	0.0802	0.0352	0.0144	0.0000	0.0158	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0763	0.2012	0.0000	0.0000	0.0256	0.0191	0.0000	0.0016	0.0000	0.0000	0.0000	0.0000	0.0019	0.0010	0.1000	0.0000
376	49.4817	0.5026	0.0000	262.0048	25.0000	0.4621	0.1102	0.1103	0.03678	13.3108	6.5210	0.0774	0.2234	0.0020	0.0000	0.6055	0.1191	0.6801	1.0000	0.3813	0.0000	0.9479	0.9484	0.6321	0.0000	0.9625	0.9630	0.6418	0.0800	0.0352	0.0144	0.0000	0.0158	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0764	0.2017	0.0000	0.0000	0.0256	0.0191	0.0000	0.0016	0.0000	0.0000	0.0000	0.0000	0.0019	0.0010	0.1000	0.0000
377	49.7452	0.5037	0.0000	262.5539	25.0000	0.4629	0.1104	0.1105	0.03685	13.3110	6.5249	0.0774	0.2235	0.0020	0.0000	0.6054	0.1190	0.6800	1.0000	0.3809	0.0000	0.9479	0.9484	0.6321	0.0000	0.9627	0.9632	0.6420	0.0797	0.0351	0.0143	0.0000	0.0158	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0766	0.2022	0.0000	0.0000	0.0257	0.0191	0.0000	0.0016	0.0000	0.0000	0.0000	0.0000	0.0020	0.0010	0.1000	0.0000
378	50.0095	0.5048	0.0000	263.0977	25.0000	0.4636	0.1107	0.1108	0.03694	13.3113	6.5288	0.0775	0.2237	0.0020	0.0000	0.6054	0.1190	0.6800	1.0000	0.3806	0.0000	0.9479	0.9484	0.6321	0.0000	0.9627	0.9632	0.6420	0.0795	0.0351	0.0143	0.0000	0.0157	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0768	0.2026	0.0000	0.0000	0.0258	0.0191	0.0000	0.0016	0.0000	0.0000	0.0000	0.0000	0.0020	0.0010	0.1000	0.0000
379	50.2744	0.5059	0.0000	263.6357	25.0000	0.4644	0.1109	0.1110	0.03701	13.3116	6.5326	0.0775	0.2238	0.0020	0.0000	0.6053	0.1189	0.6800	1.0000	0.3802	0.0000	0.9469	0.9470	0.6313	0.0000	0.9629	0.9634	0.6421	0.0792	0.0351	0.0142	0.0000	0.0157	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0769	0.2031	0.0000	0.0000	0.0258	0.0191	0.0001	0.0016	0.0000	0.0000	0.0000	0.0000	0.0020	0.0010	0.1000	0.0000
380	50.5401	0.5070	0.0000	264.1899	25.0000	0.4652	0.1112	0.1113	0.03709	13.3118	6.5366	0.0775	0.2240	0.0020	0.0000	0.6052	0.1189	0.6799	1.0000	0.3798	0.0000	0.9469	0.9470	0.6313	0.0000	0.9629	0.9634	0.6421	0.0790	0.0350	0.0142	0.0000	0.0157	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0771	0.2035	0.0000	0.0000	0.0259	0.0191	0.0000	0.0016	0.0000	0.0000	0.0000	0.0000	0.0020	0.0010	0.1000	0.0000
381	50.8064	0.5082	0.0000	264.7944	25.0000	0.4659	0.1114	0.1115	0.03716	13.3121	6.5406	0.0776	0.2242	0.0020	0.0000	0.6052	0.1188	0.6799	1.0000	0.3794	0.0000	0.9469	0.9470	0.6313	0.0000	0.9631	0.9636	0.6422	0.0787	0.0350	0.0142	0.0000	0.0157	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0772	0.2040	0.0000	0.0000	0.0260	0.0191	0.0001	0.0016	0.0000	0.0000	0.0000	0.0000	0.0020	0.0010	0.1000	0.0000
382	51.0735	0.5094	0.0000	265.3508	25.0000	0.4667	0.1117	0.1118	0.03725	13.3124	6.5445	0.0776	0.2243	0.0020	0.0000	0.6051	0.1187	0.6799	1.0000	0.3791	0.0000	0.9469	0.9470	0.6313	0.0000	0.9631	0.9636	0.6422	0.0785	0.0350	0.0141	0.0000	0.0157	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0774	0.2044	0.0000	0.0000	0.0261	0.0191	0.0000	0.0016	0.0000	0.0000	0.0000	0.0000	0.0020	0.0010	0.1000	0.0000
383	51.3412	0.5104	0.0000	265.8739	25.0000	0.4675	0.1119	0.1120	0.03732	13.3126	6.5483	0.0777	0.2245	0.0020	0.0000	0.6051	0.1187	0.6798	1.0000	0.3787	0.0000	0.9460	0.9462	0.6307	0.0000	0.9636	0.9638	0.6425	0.0782	0.0349	0.0141	0.0000	0.0157	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0776	0.2049	0.0000	0.0000	0.0261	0.0191	0.0000	0.0017	0.0000	0.0000	0.0000	0.0000	0.0020	0.0010	0.1000	0.0000
384	51.6097	0.5116	0.0000	266.4726	25.0000	0.4682	0.1122	0.1123	0.03741	13.3129	6.5522	0.0777	0.2246	0.0020	0.0000	0.6050	0.1186	0.6798	1.0000	0.3784	0.0000	0.9460	0.9462	0.6307	0.0000	0.9636	0.9638	0.6425	0.0780	0.0349	0.0141	0.0000	0.0157	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0777	0.2053	0.0000	0.0000	0.0262	0.0191	0.0000	0.0017	0.0000	0.0000	0.0000	0.0000	0.0020	0.0010	0.1000	0.0000
385	51.8788	0.5127	0.0000	266.9852	25.0000	0.4689	0.1124	0.1125	0.03749	13.3131	6.5557	0.0777	0.2248	0.0020	0.0000	0.6049	0.1186	0.6798	1.0000	0.3780	0.0000	0.9460	0.9462	0.6307	0.0000	0.9638	0.9641	0.6426	0.0778	0.0348	0.0140	0.0000	0.0157	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0779	0.2057	0.0000	0.0000	0.0263	0.0191	0.0001	0.0017	0.0000	0.0000	0.0000	0.0000	0.0020	0.0010	0.1000	0.0000
386	52.1487	0.5137	0.0000	267.5141	25.0000	0.4697	0.1126	0.1127	0.03756	13.3134	6.5594	0.0778	0.2249	0.0020	0.0000	0.6049	0.1185	0.6797	1.0000	0.3777	0.0000	0.9460	0.9462	0.6307	0.0000	0.9638	0.9641	0.6426	0.0775	0.0348	0.0140	0.0000	0.0157	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0780	0.2062	0.0000	0.0000	0.0264	0.0191	0.0000	0.0017	0.0000	0.0000	0.0000	0.0000	0.0020	0.0011	0.1000	0.0000
387	52.4192	0.5148	0.0000	268.0762	25.0000	0.4704	0.1129	0.1130	0.03765	13.3136	6.5631	0.0778	0.2251	0.0020	0.0000	0.6048	0.1185	0.6797	1.0000	0.3773	0.0000	0.9455	0.9457	0.6304	0.0000	0.9638	0.9641	0.6427	0.0773	0.0348	0.0139	0.0000	0.0157	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0782	0.2066	0.0000	0.0000	0.0264	0.0191	0.0001	0.0017	0.0000	0.0000	0.0000	0.0000	0.0020	0.0011	0.1000	0.0000
388	52.6905	0.5159	0.0000	268.6207	25.0000	0.4710	0.1131	0.1132	0.03773	13.3138	6.5667	0.0778	0.2252	0.0020	0.0000	0.6048	0.1184	0.6797	1.0000	0.3770	0.0000	0.9455	0.9457	0.6304	0.0000	0.9638	0.9641	0.6427	0.0771	0.0347	0.0139	0.0000	0.0157	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0783	0.2070	0.0000	0.0000	0.0265	0.0191	0.0001	0.0017	0.0000	0.0000	0.0000	0.0000	0.0020	0.0011	0.1000	0.0000
389	52.9624	0.5169	0.0000	269.1311	25.0000	0.4717	0.1134	0.1134	0.03781	13.3141	6.5702	0.0779	0.2254	0.0020	0.0000	0.6047	0.1184	0.6797	1.0000	0.3767	0.0000	0.9455	0.9457	0.6304	0.0000	0.9640	0.9643	0.6428	0.0768	0.0347	0.0138	0.0000	0.0156	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0785	0.2074	0.0000	0.0000	0.0266	0.0191	0.0001	0.0017	0.0000	0.0000	0.0000	0.0000	0.0020	0.0011	0.1000	0.0000
390	53.2351	0.5180	0.0000	269.6641	25.0000	0.4725	0.1136	0.1137	0.03789	13.3143	6.5739	0.0779	0.2255	0.0020	0.0000	0.6047	0.1183	0.6796	1.0000	0.3764	0.0000	0.9455	0.9457	0.6304	0.0000	0.9640	0.9643	0.6428	0.0766	0.0347	0.0138	0.0000	0.0156	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0786	0.2078	0.0000	0.0000	0.0267	0.0191	0.0000	0.0017	0.0000	0.0000	0.0000	0.0000	0.0020	0.0011	0.1000	0.0000
391	53.5084	0.5190	0.0000	270.2135	25.0000	0.4732	0.1138	0.1139	0.03797	13.3146	6.5777	0.0780	0.2257	0.0020	0.0000	0.6046	0.1183	0.6796	1.0000	0.3760	0.0000	0.9444	0.9447	0.6297	0.0000	0.9642	0.9644	0.6429	0.0763	0.0346	0.0138	0.0000	0.0156	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0788	0.2083	0.0000	0.0000	0.0267	0.0191	0.0000	0.0017	0.0000	0.0000	0.0000	0.0000	0.0020	0.0011	0.1000	0.0000
392	53.7825	0.5202	0.0000	270.7606	25.0000	0.4739	0.1141	0.1142	0.03805	13.3148	6.5815	0.0780	0.2258	0.0020	0.0000	0.6045	0.1182	0.6796	1.0000	0.3757	0.0000	0.9444	0.9447	0.6297	0.0000	0.9642	0.9644	0.6429	0.0761	0.0346	0.0137	0.0000	0.0156	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0789	0.2087	0.0000	0.0000	0.0268	0.0192	0.0001	0.0017	0.0000	0.0000	0.0000	0.0000	0.0020	0.0011	0.1000	0.0000
393	54.0572	0.5212	0.0000	271.2731	25.0000	0.4746	0.1143	0.1144	0.03813	13.3151	6.5849	0.0780	0.2260	0.0020	0.0000	0.6045	0.1182	0.6795	1.0000	0.3753	0.0000	0.9444	0.9447	0.6297	0.0000	0.9644	0.9647	0.6430	0.0759	0.0346	0.0137	0.0000	0.0156	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0791	0.2091	0.0000	0.0000	0.0269	0.0192	0.0000	0.0017	0.0000	0.0000	0.0000	0.0000	0.0020	0.0011	0.1000	0.0000
394	54.3327	0.5222	0.0000	271.7838	25.0000	0.4753	0.1145	0.1146	0.03820	13.3153	6.5887	0.0781	0.2261	0.0020	0.0000	0.6044	0.1181	0.6795	1.0000	0.3750	0.0000	0.9444	0.9447	0.6297	0.0000	0.9644	0.9647	0.6430	0.0757	0.0345	0.0137	0.0000	0.0156	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0792	0.2095	0.0000	0.0000	0.0270	0.0192	0.0001	0.0017	0.0000	0.0000	0.0000	0.0000	0.0020	0.0011	0.1000	0.0000
395	54.6088	0.5233	0.0000	272.3303	25.0000	0.4761	0.1148	0.1149	0.03829	13.3156	6.5924	0.0781	0.2263	0.0020	0.0000	0.6044	0.1181	0.6795	1.0000	0.3746	0.0000	0.9434	0.9436	0.6290	0.0000	0.9645	0.9648	0.6431	0.0754	0.0345	0.0136	0.0000	0.0156	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0794	0.2099	0.0000	0.0000	0.0271	0.0192	0.0001	0.0017	0.0000	0.0000	0.0000	0.0000	0.0020	0.0011	0.1000	0.0000
396	54.8857	0.5244	0.0000	272.8480	25.0000	0.4768	0.1150	0.1151	0.03838	13.3158	6.5960	0.0781	0.2264	0.0020	0.0000	0.6043	0.1180	0.6794	1.0000	0.3743	0.0000	0.9434	0.9436	0.6290	0.0000	0.9645	0.9648	0.6431	0.0752	0.0345	0.0136	0.0000	0.0156	0.0000	0.0000	0.0001	0.0000	0.0000	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0795	0.2104	0.0000	0.0000	0.0271	0.0192	0.0000	0.0017	0.0000	0.0000	0.0000	0.0000	0.0020	0.0011	0.1000	0.0000
