Name xlow xhi ylow yhi zlow zhi volume surf._area norm_surf_area Equiv._sph._diam. Itrace Nnn Norm._Gauss_Curvature length(mm) width(mm) thick(mm) L/T W/T
MA120B-anm-00051.dat -3.1684 2.9960 -2.6109 2.5387 -1.7552 2.0371 47.6 73.9 1.162 4.5 1.153 30 0.9768 6.26166 5.22076 3.81565 1.64105 1.36825
MA120B-anm-00052.dat -2.4206 2.3212 -2.5587 2.1857 -2.0378 1.8398 34.2 60.4 1.187 4.0 1.144 30 0.9998 5.32732 4.86566 3.89159 1.36893 1.25030
MA120B-anm-00053.dat -2.6417 2.3891 -2.2863 2.9073 -1.4736 1.7152 36.4 61.5 1.158 4.1 1.204 30 1.0195 5.99801 4.85358 2.98843 2.00708 1.62412
MA120B-anm-00054.dat -2.2840 2.9532 -2.1985 2.6089 -1.7808 1.8515 39.6 63.5 1.131 4.2 1.083 30 1.0012 5.44142 5.17686 3.73333 1.45753 1.38666
MA120B-anm-00055.dat -3.1255 3.1678 -2.0345 2.4659 -1.5866 1.7217 32.0 60.9 1.250 3.9 1.439 30 1.0030 6.37854 4.46521 2.86357 2.22747 1.55931
MA120B-anm-00056.dat -2.5815 3.1726 -2.8238 2.5486 -1.6942 2.1120 51.9 76.4 1.136 4.6 1.154 30 0.9957 6.71647 4.98340 3.86628 1.73719 1.28894
MA120B-anm-00057.dat -2.6906 2.8566 -2.5070 2.5389 -1.8725 1.6859 34.9 62.2 1.204 4.1 1.254 30 1.0082 6.30161 4.05706 3.59921 1.75083 1.12721
MA120B-anm-00058.dat -2.2621 2.4795 -2.7570 2.6343 -1.7301 2.0349 43.7 68.1 1.135 4.4 1.100 30 1.0014 5.59385 5.16277 3.70986 1.50783 1.39163
MA120B-anm-00059.dat -2.9830 2.3826 -2.9589 3.0805 -1.7621 2.0670 47.6 74.2 1.168 4.5 1.176 30 0.9958 6.06357 5.33409 3.70818 1.63519 1.43846
MA120B-anm-00060.dat -2.4851 2.8117 -2.5108 2.7763 -1.5891 1.9916 34.8 61.5 1.194 4.1 1.197 30 0.9978 5.78365 4.51491 3.12723 1.84945 1.44374
MA120B-anm-00061.dat -2.7511 2.9715 -2.5157 3.0005 -1.2225 1.3767 35.1 67.1 1.295 4.1 1.394 30 1.0040 5.98781 5.99886 2.35963 2.53761 2.54229
MA120B-anm-00062.dat -2.6772 2.4919 -2.4542 2.3721 -1.5221 1.4795 32.8 58.7 1.185 4.0 1.261 30 0.9987 6.02668 4.66091 2.97561 2.02536 1.56638
MA120B-anm-00063.dat -2.1339 1.9256 -2.6009 2.4778 -1.3439 1.2796 21.8 43.9 1.166 3.5 1.242 30 0.9954 5.32022 3.89753 2.64882 2.00852 1.47142
MA120B-anm-00064.dat -2.1085 2.5770 -2.7407 2.5094 -1.5073 1.7202 28.7 54.3 1.197 3.8 1.250 30 0.9997 5.77735 4.41165 2.94842 1.95947 1.49627
MA120B-anm-00065.dat -2.3948 2.1997 -1.9625 2.1596 -1.5611 1.6716 23.5 45.5 1.149 3.6 1.128 30 0.9794 4.64893 4.17392 3.27075 1.42136 1.27613
MA120B-anm-00066.dat -2.0628 2.2891 -2.6549 2.6988 -1.6550 1.5482 28.1 53.4 1.194 3.8 1.244 28 1.0352 5.40557 3.84962 3.09717 1.74532 1.24295
MA120B-anm-00067.dat -2.9138 2.4779 -3.0081 2.9942 -2.2801 2.0207 56.4 81.9 1.151 4.8 1.132 30 1.0031 6.47546 5.44071 4.52364 1.43147 1.20273
MA120B-anm-00068.dat -3.0668 3.4481 -2.2273 1.9954 -1.2808 1.2686 30.8 60.3 1.269 3.9 1.482 30 1.0150 6.69380 4.34453 2.52590 2.65006 1.71999
MA120B-anm-00069.dat -2.9042 2.9931 -1.8836 2.2241 -1.8617 1.9796 34.1 59.5 1.170 4.0 1.142 30 0.9841 5.91995 4.73448 3.76584 1.57201 1.25722
MA120B-anm-00070.dat -4.5893 4.3220 -2.8333 2.5377 -1.8274 1.8385 71.3 102.9 1.237 5.1 1.425 30 0.9997 9.31320 5.22819 3.84234 2.42384 1.36068
MA120B-anm-00071.dat -2.8602 2.6656 -2.3490 2.7751 -1.9227 2.0713 43.2 66.9 1.123 4.4 1.117 30 0.9734 6.20951 4.13797 4.11872 1.50763 1.00467
MA120B-anm-00072.dat -3.6265 4.0001 -2.2183 1.9470 -0.9899 1.4214 25.3 58.5 1.405 3.6 2.099 30 0.9719 7.82865 3.28886 2.35399 3.32569 1.39714
