cement116-anm-00469.dat     -12.5084      13.1718     -15.1971      19.1691     -11.2028      12.2015    2846.3632    1561.6995   1.608  17.58317    2.690    18   0.98129   42.111008  17.100138   9.912856   4.248120   1.725046
cement116-anm-00470.dat      -7.7609       6.5860      -7.4663       8.2144      -7.8101       8.5483    1407.5904     721.2795   1.188  13.90462    1.101    20   0.99831   18.233730  15.674953  13.302955   1.370653   1.178306
cement116-anm-00471.dat     -13.0749      12.8309     -10.7338      11.6484     -10.7854      12.1303    3386.3368    1510.6089   1.385  18.63133    1.470    24   0.96514   29.322372  27.439253  12.008088   2.441885   2.285064
cement116-anm-00472.dat     -14.8795      15.4966     -10.2831      11.0919     -15.5531      15.6987    4578.6585    1824.4489   1.368  20.60218    1.736    20   0.99783   38.927189  22.027254  13.152425   2.959697   1.674768
cement116-anm-00473.dat     -15.0380      18.1094     -13.1595      10.1503     -15.3929      14.3818    9175.0087    2559.8845   1.208  25.97383    1.142    28   0.95376   35.034519  32.292004  20.219294   1.732727   1.597089
cement116-anm-00474.dat     -13.3377       9.8655      -7.2899       6.2356     -11.3448      10.4547    1875.1751    1063.5181   1.446  15.29963    1.512    14   1.01933   24.075554  20.480940  11.726051   2.053168   1.746619
cement116-anm-00475.dat     -10.0579      12.9966      -8.1869      10.0304      -9.5085      12.2951    2948.2093    1247.2377   1.254  17.79043    1.267    22   0.99009   27.560457  22.699814  14.821161   1.859534   1.531581
cement116-anm-00476.dat     -20.2968      18.7029     -20.5308      18.3244     -14.2366      14.5390   13399.0585    3581.7283   1.313  29.46854    1.362    18   1.04470   50.286022  36.509392  20.950048   2.400282   1.742688
cement116-anm-00477.dat     -10.2781       9.8554      -8.1238      10.5241     -10.0191      11.4146    2638.1311    1112.2212   1.205  17.14349    1.202    22   0.97560   24.150293  20.367153  13.145556   1.837145   1.549357
cement116-anm-00478.dat     -18.6229      15.9867      -7.9774       8.3656      -8.9690      12.6024    3458.3679    1488.5610   1.346  18.76251    1.906    22   0.97917   38.336018  16.749517  13.679928   2.802355   1.224386
cement116-anm-00479.dat     -17.4348      20.1413     -14.6493      12.8540     -19.8295      20.2501   13420.1547    3284.9642   1.203  29.48399    1.209    28   0.98390   44.354153  34.928902  24.943945   1.778153   1.400296
cement116-anm-00480.dat     -12.6898      16.8055     -13.0085      11.6255     -15.8454      16.7232    7543.4380    2187.4193   1.176  24.33270    1.175    28   1.00507   35.017864  29.921484  20.516668   1.706801   1.458399
cement116-anm-00481.dat     -11.3580      10.2904     -12.1861      13.4797     -14.4576      14.2572    5591.8528    1823.2457   1.197  22.02178    1.190    28   0.96093   33.482132  25.681011  16.663040   2.009365   1.541196
cement116-anm-00482.dat      -5.9189       7.0802      -7.1446       7.8447      -6.5411       6.9116    1056.4336     624.3370   1.245  12.63614    1.055    24   0.97925   15.428239  14.211494  12.395480   1.244667   1.146506
cement116-anm-00483.dat     -18.4913      17.8255     -12.5261      10.1129     -18.2773      19.5298   10323.8351    2879.7049   1.256  27.01557    1.409    24   0.99280   45.870453  32.324596  18.045172   2.541979   1.791316
cement116-anm-00484.dat      -9.9365      11.0716      -7.1300       9.0324     -11.3033       8.7335    1882.3918     986.9769   1.339  15.31924    1.334    28   1.03100   24.646963  20.120705  10.768670   2.288766   1.868448
cement116-anm-00485.dat     -14.9912      17.8332     -15.8010      12.9093     -20.3077      21.1043   11912.2777    3209.9411   1.273  28.33558    1.402    28   1.00984   47.835087  28.582006  22.698624   2.107400   1.259196
cement116-anm-00486.dat     -16.2970      18.4773     -17.8346      16.6293     -14.6214      15.2854   12835.5575    3177.0672   1.198  29.04950    1.183    28   0.97666   41.388615  32.347431  24.941620   1.659420   1.296926
cement116-anm-00488.dat     -17.8246      18.1023     -16.9289      18.0467     -14.5322      19.5158    9573.6387    3085.5141   1.415  26.34467    1.574    24   1.01641   48.101974  33.586746  15.936998   3.018258   2.107470
cement116-anm-00490.dat      -6.7765       8.4597      -9.6008       8.5984     -10.8225      11.3278    2004.3755     957.6718   1.246  15.64324    1.248    16   0.98057   23.534634  16.965179  14.834143   1.586518   1.143658
cement116-anm-00491.dat     -13.0698      11.7115      -8.8353       8.8778      -8.5797      10.8591    3010.2282    1260.6701   1.250  17.91432    1.214    26   0.95863   26.053965  21.933735  14.899312   1.748669   1.472131
cement116-anm-00492.dat     -19.6882      23.4928     -18.8014      18.0394     -33.2505      34.0629   38365.8524    6851.4434   1.245  41.84550    1.303    16   1.01644   67.467690  46.334629  36.557735   1.845511   1.267437
cement116-anm-00493.dat     -14.1471      11.6625      -8.8561       9.6526     -12.1902       9.7636    3077.7264    1348.7388   1.318  18.04723    1.269    28   0.99640   28.108276  21.602400  15.831673   1.775446   1.364505
cement116-anm-00494.dat      -7.3797       7.3178     -14.9582      13.2268     -15.0441      13.2147    3790.4549    1594.6603   1.356  19.34480    1.527    14   1.02137   29.798630  25.702633  14.641051   2.035279   1.755518
cement116-anm-00495.dat     -12.1923      11.8823      -9.7932       9.3116     -11.2182      10.5058    2051.3599    1080.4013   1.384  15.76453    1.732    20   0.98103   29.438547  18.720716   9.657710   3.048191   1.938422
cement116-anm-00496.dat     -11.6218      13.1778     -17.1829      18.7751     -16.0117      26.9386    9720.6060    3062.7217   1.390  26.47880    1.458    22   0.95399   49.141968  33.063778  22.987778   2.137743   1.438320
cement116-anm-00497.dat     -11.4883      11.3926     -13.4706      12.8987      -8.7171       8.2559    3508.2206    1379.6015   1.236  18.85223    1.201    28   0.96906   27.091722  22.987495  13.257749   2.043463   1.733891
cement116-anm-00498.dat     -22.6177      19.1774     -14.2040      15.9892     -19.5699      18.9505   13499.5003    3540.2996   1.291  29.54199    1.333    28   1.00696   47.362892  33.600578  26.212288   1.806897   1.281864
cement116-anm-00499.dat      -7.5798       7.5653      -7.5061       8.5366     -12.1298      11.9639    2138.7709     964.4624   1.201  15.98534    1.207    22   1.00225   24.873564  17.865355  12.295230   2.023025   1.453031
cement116-anm-00500.dat     -11.9616      12.5184     -14.8154      15.3088     -13.4457      18.8499    7243.2803    2181.0249   1.205  24.00558    1.144    26   1.01212   35.305309  28.518297  22.513149   1.568208   1.266740
cement116-anm-00501.dat     -32.6851      32.1416     -21.7598      22.6832     -18.5776      20.1594   40223.4696    7282.2912   1.283  42.51025    1.365    26   1.02698   68.982643  48.052750  30.752356   2.243166   1.562571
cement116-anm-00502.dat     -15.2688      16.7734     -16.0210      13.0671     -26.3695      28.1308   15747.2170    3869.5139   1.274  31.09819    1.570    28   1.00785   57.821419  30.918974  21.426264   2.698624   1.443041
cement116-anm-00503.dat      -7.9791       7.6288      -6.8859       5.2354     -10.3183      11.9836    1633.0184     838.4441   1.250  14.61047    1.238    22   1.04707   23.607153  16.852524  12.459485   1.894713   1.352586
cement116-anm-00504.dat     -14.0281      11.7456      -5.3352       7.5767     -17.2249      13.4178    3772.3975    1595.6003   1.362  19.31403    1.579    22   1.00716   34.573952  26.259886  12.829804   2.694815   2.046788
cement116-anm-00505.dat     -11.8989      11.4578      -9.8094       8.3672     -11.5533      10.8955    2980.0261    1217.2120   1.215  17.85420    1.233    24   1.01014   27.635914  17.846016  15.741327   1.755628   1.133705
cement116-anm-00506.dat     -12.2073      11.0782     -14.5092      14.7321     -15.5532      14.6087    7728.7656    2229.8730   1.180  24.53036    1.116    24   0.96308   31.816826  28.398336  23.049046   1.380397   1.232083
cement116-anm-00507.dat     -16.5376      18.1666     -17.6148      17.1372     -14.1898      17.8135    9393.1550    2876.7402   1.336  26.17807    1.498    24   0.95288   42.287792  34.086441  18.099188   2.336447   1.883313
cement116-anm-00508.dat     -15.2643      12.2597      -7.6784       9.1228     -11.7643      11.7293    3087.3406    1340.5466   1.307  18.06600    1.298    18   0.98062   30.199806  23.892166  15.331638   1.969770   1.558357
cement116-anm-00510.dat     -12.8147      12.9840     -14.9319      11.7961     -12.0519      12.5032    6301.4046    1926.8661   1.168  22.91639    1.098    28   1.01159   29.429998  23.547161  21.957994   1.340286   1.072373
cement116-anm-00511.dat      -7.0445       7.1593      -7.6288       7.3398      -8.1544       7.9819    1399.5584     725.9296   1.200  13.87813    1.079    22   1.01583   17.569836  16.091494  13.003222   1.351191   1.237500
cement116-anm-00512.dat     -19.1226      20.8053     -16.5960      14.4809     -24.4789      30.3175   15365.6768    4055.2801   1.357  30.84497    1.814    14   1.03242   62.672466  30.548470  20.587709   3.044169   1.483821
cement116-anm-00513.dat     -10.8045      10.9125      -8.2245      11.8820     -15.3118      14.4225    4037.7313    1534.1535   1.251  19.75663    1.343    24   0.95798   33.460011  20.852987  15.443635   2.166589   1.350264
cement116-anm-00514.dat     -12.9426      10.9429     -14.0665      13.6845     -18.2003      16.2446    8242.2695    2394.1879   1.213  25.06202    1.160    28   0.99237   34.627518  31.607206  21.278004   1.627386   1.485440
cement116-anm-00515.dat     -10.5436      10.3186      -9.0215      10.3237      -6.3320       5.4060    1573.4560     900.8798   1.377  14.43063    1.434    24   0.99319   22.458035  18.179943   9.192539   2.443072   1.977685
cement116-anm-00516.dat      -6.3080       6.1997      -8.8932       8.7628      -8.4015       8.9382     938.7110     628.7492   1.356  12.14818    1.698    16   0.97725   23.199591  14.774112   7.542663   3.075783   1.958740
